transaction_id,amount,transactions_24h,risk_score,geo_distance_km,device_age_days,hour_deviation,is_anomaly,anomaly_type
TRN002063,73.5132,6.0,18.6652,64.2622,78.0548,0.153,0,Normal
TRN002064,154.1424,4.0,28.3698,101.3768,534.1225,1.8591,0,Normal
TRN002065,63.6388,5.0,24.0484,50.1596,299.8679,2.0807,0,Normal
TRN002066,71.2836,6.0,21.5631,32.7683,176.2193,1.1688,0,Normal
TRN002067,64.0075,4.0,20.3318,49.8209,492.844,0.9009,0,Normal
TRN002068,112.766,2.0,16.7345,15.7764,513.3451,1.6084,0,Normal
TRN002069,182.5133,3.0,22.578,27.0457,442.3242,0.0337,0,Normal
TRN002070,83.6697,1.0,12.6194,5.4168,261.3256,0.0148,0,Normal
TRN002071,45.673,3.0,15.1974,16.1037,372.1316,2.2146,0,Normal
TRN002072,48.4422,2.0,13.6421,36.0841,192.615,0.9594,0,Normal
TRN002073,107.2445,1.0,13.6243,30.2782,453.9169,0.7933,0,Normal
TRN002074,254.4297,2.0,29.1246,1.647,236.2957,4.11,0,Normal
TRN002075,116.5488,3.0,24.4298,21.0305,565.644,3.1024,0,Normal
TRN002076,71.3328,1.0,11.3348,29.7905,415.4473,1.7656,0,Normal
TRN002077,142.3293,3.0,15.5096,30.7171,156.8833,2.9375,0,Normal
TRN002078,82.2599,3.0,18.5927,6.8706,534.9129,2.2438,0,Normal
TRN002079,69.7739,3.0,29.7185,45.2878,513.1708,0.8681,0,Normal
TRN002080,52.8476,2.0,11.7111,91.6402,478.5686,0.6405,0,Normal
TRN002081,207.873,5.0,25.9694,49.4018,491.9829,0.1552,0,Normal
TRN002082,23.6765,7.0,23.7723,27.0615,321.4716,1.2395,0,Normal
TRN002083,137.5381,5.0,23.7706,77.578,368.7554,0.2129,0,Normal
TRN002084,73.1472,2.0,15.2691,15.8176,290.0491,1.2295,0,Normal
TRN002085,79.5971,6.0,29.5613,40.984,115.1095,0.8037,0,Normal
TRN002086,248.8061,7.0,33.4805,24.7468,411.9461,0.7484,0,Normal
TRN002087,62.8459,5.0,25.9286,78.1812,135.8742,0.1579,0,Normal
TRN002088,62.8345,4.0,23.1461,10.7373,179.3419,2.7767,0,Normal
TRN002089,84.3757,1.0,20.9229,10.7108,229.5547,0.966,0,Normal
TRN002090,120.7384,3.0,28.6479,65.3209,332.0189,0.1921,0,Normal
TRN002091,74.1898,3.0,25.7519,38.7645,747.5837,1.4278,0,Normal
TRN002092,40.8785,5.0,32.5548,69.1378,228.4953,0.8497,0,Normal
TRN002093,58.5499,2.0,23.136,11.7925,779.0309,0.8006,0,Normal
TRN002094,199.0234,5.0,23.1186,13.9997,505.6993,0.4898,0,Normal
TRN002095,98.0058,4.0,25.6668,33.7487,386.0908,3.5179,0,Normal
TRN002096,125.7765,3.0,24.4544,5.6935,214.8817,4.1805,0,Normal
TRN002097,85.4921,7.0,35.0937,31.9238,334.5746,5.4521,0,Normal
TRN002098,62.5842,3.0,13.8547,18.221,348.8318,0.9763,0,Normal
TRN002099,218.2439,3.0,26.9283,24.6254,450.8935,1.9099,0,Normal
TRN002100,93.4584,9.0,25.3657,45.0845,221.0487,0.4322,0,Normal
TRN002101,74.3951,3.0,21.6666,46.835,513.6347,1.8562,0,Normal
TRN002102,158.9616,1.0,17.9899,88.4676,314.8059,3.3083,0,Normal
TRN002103,60.6974,1.0,18.0218,58.3427,411.3064,2.7437,0,Normal
TRN002104,70.7006,2.0,10.4228,2.8658,301.4887,0.2675,0,Normal
TRN002105,92.7098,5.0,26.711,11.6426,602.1411,3.9135,0,Normal
TRN002106,91.1577,3.0,20.7208,12.6384,185.4259,2.4755,0,Normal
TRN002107,118.2679,7.0,27.4003,54.0798,374.3249,0.2305,0,Normal
TRN002108,281.3583,2.0,34.5987,79.7677,154.9617,0.8968,0,Normal
TRN002109,108.2504,1.0,15.3763,7.9396,428.5785,2.1038,0,Normal
TRN002110,25.6018,3.0,19.1074,55.0879,177.0743,2.3825,0,Normal
TRN002111,114.5166,3.0,21.0094,27.1046,281.3578,0.3247,0,Normal
TRN002112,98.3586,7.0,26.9327,24.0361,263.9471,0.0644,0,Normal
TRN002113,101.3784,10.0,41.6573,15.5886,877.7338,3.4383,0,Normal
TRN002114,108.3233,3.0,20.6104,21.2854,218.3945,2.846,0,Normal
TRN002115,94.7819,3.0,16.981,32.0479,515.6868,0.7063,0,Normal
TRN002116,89.6528,2.0,27.4924,17.3026,76.0955,0.2847,0,Normal
TRN002117,131.5362,5.0,22.5653,37.2978,332.5305,1.9432,0,Normal
TRN002118,69.8596,4.0,12.4192,24.1252,615.651,0.3952,0,Normal
TRN002119,56.2374,2.0,13.2641,21.9241,119.1723,2.0077,0,Normal
TRN002120,517.3289,1.0,25.3736,42.7944,504.219,1.2068,0,Normal
TRN002121,65.2198,6.0,14.2829,34.4987,302.7663,0.4076,0,Normal
TRN002122,99.1025,3.0,18.1535,1.7917,90.4742,0.6209,0,Normal
TRN002123,39.5049,4.0,19.0316,38.5407,541.1219,2.2455,0,Normal
TRN002124,100.1274,6.0,30.4071,33.001,439.1959,0.298,0,Normal
TRN002125,55.9143,3.0,21.604,61.0475,201.8017,2.1681,0,Normal
TRN002126,74.1564,3.0,22.0146,34.0495,452.9511,1.7973,0,Normal
TRN002127,194.3254,7.0,24.8353,20.2657,124.6949,1.4306,0,Normal
TRN002128,118.0956,3.0,25.058,15.0431,237.1643,1.7592,0,Normal
TRN002129,131.0824,1.0,25.044,4.5607,328.1262,0.3068,0,Normal
TRN002130,37.7787,9.0,28.7951,26.7879,319.2527,2.8051,0,Normal
TRN002131,258.3679,4.0,29.1555,12.7786,404.8561,1.0943,0,Normal
TRN002132,57.4228,4.0,13.6863,67.7316,866.4732,4.3539,0,Normal
TRN002133,212.6451,2.0,27.7148,27.7439,175.8715,1.2973,0,Normal
TRN002134,167.1843,6.0,35.7556,9.5156,361.3168,0.8842,0,Normal
TRN002135,123.5957,2.0,20.9406,3.1429,366.4056,1.0188,0,Normal
TRN002136,57.3967,1.0,12.5371,4.8858,566.6663,0.299,0,Normal
TRN002137,103.1479,4.0,20.8002,36.1184,318.1582,1.7209,0,Normal
TRN002138,76.0612,5.0,20.06,73.2959,107.9154,0.1429,0,Normal
TRN002139,96.8265,3.0,18.0867,42.0427,342.7382,0.8829,0,Normal
TRN002140,88.4297,5.0,25.835,24.5644,99.7537,0.6154,0,Normal
TRN002141,30.3331,2.0,17.459,102.7556,539.5415,1.772,0,Normal
TRN002142,170.4044,3.0,27.4838,49.0639,326.0584,2.2495,0,Normal
TRN002143,109.2438,14.0,38.678,34.2957,396.3238,1.4642,0,Normal
TRN002144,73.3209,2.0,13.2458,19.7845,187.2958,2.2177,0,Normal
TRN002145,66.3383,2.0,14.8184,75.9815,192.5118,1.1601,0,Normal
TRN002146,110.0815,1.0,14.5386,21.4766,436.3466,1.2975,0,Normal
TRN002147,54.6999,2.0,15.9821,12.7348,281.0344,1.4801,0,Normal
TRN002148,28.6845,7.0,32.4775,25.4458,219.2753,1.365,0,Normal
TRN002149,114.8369,3.0,30.2938,29.7902,615.4816,1.7808,0,Normal
TRN002150,125.3693,5.0,28.0709,52.231,347.3736,1.6501,0,Normal
TRN002151,83.5437,1.0,17.0178,12.4476,235.902,1.7681,0,Normal
TRN002152,52.0151,6.0,16.0123,14.7657,358.4144,1.2738,0,Normal
TRN002153,94.2873,2.0,19.4001,15.5096,258.6905,2.4755,0,Normal
TRN002154,39.7498,2.0,12.4412,24.3377,417.3781,2.1263,0,Normal
TRN002155,53.859,3.0,26.5377,9.7269,181.1535,1.0853,0,Normal
TRN002156,64.1688,5.0,13.7154,67.1476,544.0532,2.9374,0,Normal
TRN002157,151.7023,7.0,29.732,4.9512,258.5671,1.2203,0,Normal
TRN002158,73.6694,3.0,14.7072,77.5352,151.9133,0.2309,0,Normal
TRN002159,76.1737,4.0,20.6185,48.4639,162.6168,0.7465,0,Normal
TRN002160,264.2653,1.0,26.0796,11.7096,291.625,2.7244,0,Normal
TRN002161,110.5922,4.0,26.9806,22.7069,220.0903,0.3027,0,Normal
TRN002162,107.751,1.0,16.9678,13.6203,135.6212,1.0589,0,Normal
TRN002163,83.0462,11.0,35.2127,49.088,140.0118,2.2481,0,Normal
TRN002164,69.9991,6.0,20.1376,71.9018,327.7866,0.8102,0,Normal
TRN002165,29.1407,5.0,21.7476,168.6646,368.9447,1.159,0,Normal
TRN002166,172.703,6.0,32.0556,40.0226,339.7482,2.2543,0,Normal
TRN002167,147.6085,16.0,42.8268,5.121,606.3389,1.6404,0,Normal
TRN002168,78.8388,2.0,15.1126,10.8293,396.2944,1.4688,0,Normal
TRN002169,83.6498,7.0,24.0325,38.5052,234.3964,1.2421,0,Normal
TRN002170,135.9758,2.0,24.8374,23.5476,1153.7043,2.0381,0,Normal
TRN002171,38.1745,2.0,10.8769,47.9628,197.2265,3.7157,0,Normal
TRN002172,64.3015,2.0,12.529,34.7801,126.4217,0.6065,0,Normal
TRN002173,49.2969,3.0,21.2333,11.8822,448.2903,1.2679,0,Normal
TRN002174,234.4019,2.0,21.0083,20.4668,749.8142,0.0325,0,Normal
TRN002175,154.3951,6.0,19.1385,49.6979,495.8587,2.5648,0,Normal
TRN002176,27.9387,4.0,25.7319,36.3417,282.7503,0.1431,0,Normal
TRN002177,41.8571,3.0,12.467,48.3652,209.1219,3.0192,0,Normal
TRN002178,89.6316,3.0,18.64,7.3313,432.3285,0.1363,0,Normal
TRN002179,74.7904,4.0,17.5201,12.7146,291.0081,2.0139,0,Normal
TRN002180,44.2889,5.0,19.5617,63.6916,274.35,1.0949,0,Normal
TRN002181,316.4503,9.0,32.1527,7.6605,631.2583,0.2154,0,Normal
TRN002182,112.5993,4.0,25.5124,46.2384,110.0115,1.8659,0,Normal
TRN002183,112.4493,1.0,17.9898,6.7158,386.1615,1.6284,0,Normal
TRN002184,60.9708,1.0,20.5522,29.4165,217.4161,0.4493,0,Normal
TRN002185,129.3132,2.0,16.4801,17.9311,320.4546,2.6571,0,Normal
TRN002186,75.9707,4.0,31.3241,11.7172,193.8099,0.3187,0,Normal
TRN002187,79.5355,2.0,8.2605,31.3481,291.135,0.6055,0,Normal
TRN002188,127.8135,3.0,13.0478,61.4583,951.9338,0.4692,0,Normal
TRN002189,43.9222,12.0,40.3027,14.4522,472.094,2.6264,0,Normal
TRN002190,232.6324,7.0,33.0123,2.3152,432.1254,1.4035,0,Normal
TRN002191,108.0766,3.0,21.9896,24.1248,325.111,3.3952,0,Normal
TRN002192,180.987,2.0,23.4909,11.5998,310.0957,2.9731,0,Normal
TRN002193,49.3853,3.0,21.0845,50.4649,336.5291,3.8078,0,Normal
TRN002194,56.4256,4.0,21.4737,17.8836,409.4099,0.0849,0,Normal
TRN002195,49.8653,3.0,13.4158,14.9633,476.5966,0.7047,0,Normal
TRN002196,99.4044,1.0,21.0701,19.6917,796.4391,0.9752,0,Normal
TRN002197,96.0865,2.0,21.6664,61.4354,282.1392,0.4764,0,Normal
TRN002198,72.5284,3.0,26.1807,37.766,623.4274,3.4809,0,Normal
TRN002199,52.9532,4.0,28.6746,9.9564,800.9837,1.6386,0,Normal
TRN002200,44.8009,3.0,19.7204,7.3183,495.1367,0.4688,0,Normal
