temperature,vibration,pressure,rpm,oil_quality,load,age_months,error_count,sensor_9,sensor_10,sensor_11,sensor_12,failure
99.475,5.953,109.36,1346.858,69.241,29.702,39.992,0.0,2.786,-2.305,1.174,0.459,0
87.06,4.057,116.295,1616.268,69.131,31.716,44.802,0.0,1.436,1.147,1.741,0.174,0
90.074,3.529,78.122,2130.074,100.0,31.227,87.416,0.0,1.469,0.7,3.312,-0.02,1
97.779,1.905,110.038,1487.0,70.298,85.431,84.757,2.0,2.059,-4.386,-1.06,-0.74,0
26.312,4.922,84.202,1121.169,43.989,55.909,42.92,0.0,2.619,2.65,-8.359,0.258,1
67.584,3.232,124.428,2213.105,35.319,38.035,94.159,2.0,0.372,3.928,2.697,-0.568,0
67.012,4.695,105.799,1179.837,84.867,61.046,22.899,6.0,1.433,-3.517,0.446,-1.0,0
84.681,4.324,88.745,1068.131,98.361,79.745,39.639,4.0,4.682,-7.748,-3.133,0.996,0
71.313,5.099,129.069,2257.853,29.949,82.823,54.213,6.0,0.503,2.164,2.152,0.842,0
101.4,4.019,108.861,1454.639,58.419,53.34,123.473,5.0,0.052,-3.881,1.813,-0.766,0
43.645,5.271,83.246,750.728,58.867,32.903,47.236,0.0,0.746,2.304,-6.556,-0.272,1
131.848,6.788,109.953,1816.939,62.222,28.771,114.865,2.0,1.394,-4.043,5.466,-0.709,1
67.713,2.23,109.893,1693.62,28.46,53.185,97.722,7.0,4.506,-2.929,-2.239,-1.398,1
76.364,5.389,97.501,1809.804,74.93,44.508,90.197,4.0,1.479,-1.269,1.821,0.143,0
84.885,3.485,108.09,1286.538,100.0,17.184,10.221,10.0,1.5,-5.831,7.439,-0.293,0
103.349,4.754,98.646,1605.09,66.184,75.703,65.586,0.0,-0.115,0.09,-0.477,-0.483,1
105.049,4.469,115.437,1572.075,65.092,57.387,123.069,3.0,-0.978,-2.655,2.93,1.856,0
44.7,1.816,91.975,495.16,74.653,31.27,73.451,8.0,1.186,-4.892,-3.086,0.641,1
94.025,4.753,95.964,1396.294,75.493,44.247,85.055,-0.0,0.647,-1.649,0.406,-0.634,0
66.875,1.457,118.675,2197.988,37.168,68.62,78.65,4.0,0.891,2.419,1.047,0.095,0
92.389,5.581,96.834,1757.504,54.352,48.234,116.48,4.0,-1.088,-0.284,2.348,1.067,0
96.164,4.843,78.734,1165.229,100.0,19.335,1.0,8.0,0.179,-4.075,6.464,-1.485,0
95.772,4.186,66.148,1181.625,100.0,5.546,1.0,14.0,0.696,-7.0,9.775,0.842,0
71.701,2.27,82.806,1340.39,62.163,66.975,47.0,5.0,-1.098,-0.305,-0.545,-0.117,0
54.108,3.05,89.898,1155.928,45.744,78.228,48.279,4.0,-0.764,0.523,-3.887,-1.616,0
104.022,4.564,111.261,1156.548,78.531,95.772,49.97,2.0,1.868,-6.007,-1.393,-0.387,0
82.58,4.421,116.958,2152.264,53.337,72.958,65.812,2.0,-2.235,3.796,3.551,0.539,0
67.859,3.084,86.789,2304.087,100.0,40.617,42.83,0.0,-2.4,5.225,6.318,0.19,1
86.817,4.493,96.84,1496.145,80.328,93.009,43.295,1.0,-0.437,-0.837,-0.798,-0.69,0
67.429,4.89,60.009,881.777,81.659,58.552,96.882,1.0,1.108,-2.971,-5.847,-0.549,1
45.475,3.446,100.815,1451.05,80.816,74.982,48.674,8.0,1.984,-2.599,-1.344,0.121,0
105.925,1.863,87.462,1831.236,100.0,24.701,37.656,7.0,2.915,-6.149,7.945,-0.885,0
100.789,3.747,100.224,1463.033,95.261,36.4,46.363,4.0,2.897,-5.304,3.554,-0.671,0
85.763,2.183,83.133,1010.002,100.0,40.12,1.0,7.0,2.643,-6.041,2.314,0.385,0
119.365,6.342,116.533,1515.637,49.284,54.543,75.521,-0.0,0.732,-2.254,1.842,0.715,1
68.006,4.822,65.997,1646.149,83.812,39.381,73.86,0.0,1.615,1.527,-2.17,-0.209,1
84.346,2.956,100.151,1163.229,56.897,18.702,112.14,2.0,4.7,-4.899,-2.275,-1.116,0
54.654,4.983,114.074,1253.681,48.851,17.403,58.351,8.0,0.827,-1.22,1.969,0.64,1
62.038,4.961,91.587,1713.576,88.12,64.287,23.011,0.0,-2.014,4.555,0.797,-0.547,1
138.939,4.397,99.515,832.724,74.577,20.883,30.594,0.0,2.511,-6.864,2.486,1.859,0
79.509,4.254,81.736,2070.647,100.0,16.328,73.279,1.0,-1.443,2.32,6.84,-2.255,1
93.187,4.495,72.209,1181.056,97.693,63.174,27.451,7.0,0.795,-5.508,1.428,-1.359,0
39.064,3.1,92.124,654.532,53.717,100.0,2.477,7.0,-0.71,-1.713,-6.844,0.655,0
83.153,3.473,73.361,1240.304,69.498,8.65,85.074,0.0,-0.789,2.199,-0.466,-1.103,1
77.166,3.271,110.731,2002.692,57.291,13.492,51.242,0.0,-0.818,5.865,4.053,0.637,0
67.441,2.944,106.595,2064.095,33.288,55.754,60.356,3.0,0.764,3.161,0.665,-0.022,0
83.552,7.145,81.738,1184.903,100.0,48.205,1.0,10.0,1.848,-6.848,4.125,0.125,0
76.844,7.689,129.389,2115.001,38.241,13.906,60.308,-0.0,0.897,4.404,4.276,-0.039,0
82.591,2.566,81.496,1617.874,72.557,36.526,71.132,0.0,3.637,0.126,-2.666,-0.08,1
49.218,4.919,63.671,269.701,90.436,63.308,65.924,1.0,1.392,-4.381,-8.639,-0.778,1
90.366,3.569,118.254,1523.617,50.861,48.487,58.128,3.0,2.63,-2.509,0.809,0.877,0
109.669,5.054,73.909,560.559,93.927,42.168,1.0,5.0,1.811,-7.563,0.977,0.027,0
73.6,4.937,91.439,1707.258,65.141,48.73,100.089,0.0,1.656,0.227,-1.392,-0.457,0
54.709,7.25,105.341,537.971,26.009,100.0,40.019,1.0,-0.327,-1.019,-10.406,-0.401,0
83.784,1.485,110.327,1672.67,30.466,54.858,57.439,0.0,-0.57,4.657,-1.389,-0.559,1
25.959,3.581,50.865,1676.635,57.11,54.683,46.144,0.0,3.198,6.26,-9.312,0.559,1
82.974,5.657,93.374,1166.201,88.242,41.387,1.0,5.0,1.526,-3.389,2.039,-0.468,0
92.429,3.743,118.93,1040.762,75.844,49.253,61.893,3.0,2.553,-5.537,0.134,1.506,0
132.698,4.699,80.86,1291.699,95.433,30.473,42.721,0.0,2.811,-6.151,3.101,0.548,0
104.828,2.4,78.521,922.62,99.834,26.591,1.0,6.0,1.683,-6.005,3.939,-0.198,0
102.443,2.44,110.477,1085.582,88.225,54.625,86.606,0.0,1.079,-4.872,0.302,1.198,0
91.064,4.488,128.552,1513.976,58.912,6.714,83.437,0.0,2.771,-0.534,2.03,0.882,0
72.759,5.673,81.015,1605.024,59.384,61.827,84.099,3.0,1.085,-0.437,-1.97,-0.318,0
95.339,2.515,110.162,1628.789,54.997,46.087,92.086,3.0,-0.684,-0.631,2.773,0.472,0
86.626,2.611,102.003,1837.801,52.1,89.232,62.089,5.0,-1.293,0.058,1.474,0.057,0
67.154,3.551,131.814,2231.668,36.733,29.711,65.96,0.0,1.848,4.701,2.335,-0.053,0
47.39,5.286,40.073,874.234,68.68,52.874,53.457,0.0,1.737,2.959,-10.853,-0.463,1
91.773,2.594,112.323,2276.875,54.452,69.731,37.388,0.0,3.194,2.106,0.477,0.874,1
102.996,4.027,100.44,1167.083,92.256,34.289,22.664,2.0,1.638,-4.434,3.104,-0.002,0
96.701,5.779,117.56,1266.325,72.448,66.289,74.38,1.0,2.231,-4.479,-0.568,-0.528,0
87.653,2.494,85.879,1227.501,73.678,28.116,1.236,7.0,-1.617,-1.143,4.847,0.715,0
85.006,2.974,92.623,1354.169,70.325,28.149,62.129,0.0,1.912,-0.491,-0.602,1.262,0
85.102,1.824,103.682,1595.342,59.99,77.486,81.208,4.0,-0.8,-0.884,0.444,0.759,0
84.499,3.604,83.196,984.465,70.054,37.426,67.556,0.0,-0.578,-0.645,-1.5,-0.527,1
86.888,2.646,82.593,1864.647,86.548,50.749,73.411,0.0,1.236,0.882,0.339,-0.586,1
76.148,5.213,110.72,1629.057,69.876,79.733,80.358,1.0,1.309,-0.876,-1.582,0.347,0
91.32,4.478,96.811,1463.819,78.275,34.124,28.563,0.0,1.395,0.486,0.876,1.339,0
75.601,4.998,97.606,1438.982,73.474,45.361,52.683,3.0,1.464,-1.291,0.303,-0.634,0
92.204,2.506,116.059,2463.755,27.548,58.324,90.916,7.0,-1.501,2.667,5.907,-0.711,0
152.871,3.823,63.927,969.135,100.0,33.576,7.532,2.0,3.129,-9.181,3.244,0.502,0
24.28,2.854,101.456,1006.288,24.479,81.88,21.595,8.0,-2.845,2.996,-3.974,-0.605,0
80.698,4.602,91.183,1594.724,72.526,79.087,37.067,-0.0,-1.41,1.905,-0.289,0.337,0
45.027,5.237,98.058,1110.119,42.737,32.877,40.394,3.0,1.452,0.89,-3.015,0.866,1
76.044,5.405,90.982,1205.976,74.384,61.33,42.374,6.0,1.425,-3.764,-0.493,-0.111,0
80.621,4.019,89.583,1607.864,70.579,91.656,101.295,4.0,-1.82,-1.028,-0.402,0.108,1
86.251,3.513,94.899,1691.722,62.436,65.375,27.34,-0.0,0.432,1.406,0.109,-0.907,0
76.948,0.0,88.945,1222.239,87.656,24.842,1.0,6.0,1.54,-2.78,3.049,-0.462,0
43.029,2.258,85.474,931.5,58.471,87.141,21.972,10.0,-1.264,-1.786,-2.987,0.54,0
63.251,3.592,92.337,1275.536,100.0,45.756,13.701,10.0,2.859,-5.862,2.667,-0.146,0
114.35,3.107,80.935,688.339,85.197,69.182,16.363,0.0,2.754,-7.058,-2.881,-1.374,0
78.494,5.95,107.862,1407.826,42.772,72.487,90.951,7.0,0.98,-3.193,-1.075,0.952,1
81.872,3.145,79.202,612.946,24.156,100.0,44.411,3.0,-3.222,-0.683,-6.372,-0.514,0
107.279,2.743,107.762,1028.973,72.893,50.736,76.718,1.0,4.775,-7.726,-1.754,0.825,0
107.336,2.974,100.222,1863.023,60.613,81.541,78.931,0.0,2.547,-1.895,-0.992,-1.306,1
50.516,7.06,57.02,2354.911,100.0,43.385,64.209,-0.0,0.244,4.034,2.547,0.08,1
80.464,5.274,111.692,1501.883,73.258,70.116,43.886,0.0,0.373,0.331,-0.365,1.137,0
107.295,3.772,86.902,1145.128,51.888,39.482,89.854,0.0,3.03,-2.391,-3.939,1.13,1
87.609,4.187,84.932,1531.268,72.973,25.787,27.839,5.0,0.033,-0.634,3.959,-0.376,0
80.935,3.081,99.39,1370.2,100.0,48.641,30.691,4.0,3.585,-4.942,1.225,0.234,0
101.637,3.446,77.103,1413.766,80.42,14.078,13.361,6.0,-0.326,-1.99,5.894,1.209,0
69.837,1.565,67.362,1412.586,83.11,36.055,1.0,7.0,-0.248,-0.487,2.644,1.152,0
97.171,5.466,138.331,1705.025,58.805,40.686,92.839,0.0,0.092,-0.343,3.838,-0.998,0
84.754,1.208,130.722,880.422,44.142,100.0,27.317,10.0,-3.072,-4.534,-0.691,-0.977,1
53.795,2.938,98.891,156.808,73.622,47.771,73.474,3.0,-0.009,-4.468,-5.409,-0.388,1
71.259,4.267,116.359,871.556,51.793,56.657,62.656,4.0,-0.113,-2.392,-1.694,-0.168,1
85.457,3.555,65.651,1568.39,81.114,62.067,85.636,0.0,3.7,-0.78,-5.378,0.473,1
138.525,1.364,94.634,1294.935,56.911,38.821,117.004,0.0,2.856,-4.777,-0.903,0.479,1
84.897,4.066,98.745,1407.006,53.81,32.201,58.514,1.0,5.165,-3.233,-1.95,-2.089,0
111.872,2.138,72.959,838.564,100.0,45.75,1.0,5.0,2.692,-7.915,1.501,0.126,0
65.628,1.651,93.257,2030.804,100.0,44.63,56.076,5.0,-0.381,0.736,5.147,2.732,1
67.98,2.58,105.346,1730.688,49.707,57.19,62.026,3.0,0.882,1.28,-0.307,0.82,1
54.836,3.333,137.587,2497.335,21.365,0.0,38.834,0.0,2.78,8.472,3.419,-1.005,0
84.903,3.07,93.407,960.673,86.454,57.697,19.037,4.0,1.863,-4.745,-0.613,-1.249,0
86.259,4.523,89.907,1554.059,48.723,55.556,98.883,6.0,1.066,-2.905,0.087,0.502,0
112.138,3.244,95.794,2108.57,69.269,59.723,89.694,0.0,4.061,-1.309,-0.152,-0.335,1
103.977,3.522,113.869,1644.536,58.466,100.0,69.743,7.0,-1.26,-3.586,2.443,-0.575,0
38.865,2.702,86.082,1477.358,59.898,44.562,82.346,0.0,1.062,4.391,-5.39,1.456,1
3.983,5.01,68.816,781.46,58.805,80.149,43.249,1.0,3.808,0.715,-13.131,-2.568,1
117.79,4.581,126.333,1291.39,91.547,65.988,38.782,0.0,-1.469,-1.471,3.371,0.104,0
127.286,3.792,85.431,2036.846,89.935,9.506,112.284,0.0,1.074,0.039,4.939,-0.47,1
64.071,4.101,105.32,1997.203,65.552,44.134,105.839,5.0,-0.21,1.038,2.916,-0.861,0
147.905,1.876,57.222,1307.013,100.0,0.0,1.0,2.0,3.074,-6.887,7.141,-0.446,0
86.775,3.308,105.646,1680.698,78.474,71.609,50.587,0.0,0.253,0.659,0.302,-1.238,0
70.772,5.395,80.085,1502.335,51.834,33.959,62.768,0.0,0.531,2.888,-2.05,0.445,1
76.593,3.462,101.84,1856.477,29.185,73.137,53.547,6.0,4.293,-1.923,-2.14,0.289,0
52.923,4.188,117.625,2428.663,46.482,31.938,96.471,-0.0,-0.546,7.232,2.762,0.246,0
88.216,3.068,79.304,1761.124,85.654,55.676,66.38,0.0,0.4,1.926,-0.59,0.486,1
81.991,0.26,94.801,1779.916,40.666,56.39,108.723,7.0,0.807,-1.501,0.548,-1.307,0
62.528,1.298,85.753,1136.131,100.0,57.366,1.0,10.0,1.146,-4.385,1.753,0.189,0
74.159,2.529,121.544,1741.162,63.64,48.866,54.888,0.0,0.355,2.553,1.135,-0.377,0
110.066,5.769,67.537,1673.34,100.0,0.0,1.0,8.0,1.742,-4.821,11.007,-1.379,0
44.788,4.226,130.072,2763.268,37.648,51.08,79.32,0.0,-0.823,9.313,3.137,0.061,0
69.51,3.851,91.537,1607.822,54.301,62.389,76.29,2.0,0.209,0.909,-1.465,0.408,0
97.126,3.491,77.527,877.212,62.916,49.845,24.036,6.0,-0.891,-3.635,0.681,-0.973,0
61.429,2.989,70.933,855.606,62.532,17.759,80.189,0.0,0.197,0.615,-3.965,0.75,1
126.598,2.593,79.07,1437.882,94.961,5.823,27.734,4.0,1.139,-4.788,7.286,0.246,0
126.449,4.861,73.133,1356.167,100.0,0.0,1.0,9.0,2.875,-8.534,11.882,-0.048,0
92.447,3.959,95.081,987.714,59.941,57.981,38.518,3.0,0.891,-3.448,-1.194,0.914,0
95.59,2.951,87.946,1291.269,100.0,24.767,3.393,4.0,1.718,-4.011,4.5,0.658,0
78.718,2.271,62.434,1787.849,100.0,10.304,86.281,0.0,-0.617,2.102,3.252,0.025,0
91.39,1.555,110.895,1903.014,61.666,49.47,69.674,0.0,-1.227,2.512,3.301,1.817,0
79.955,3.112,106.545,1466.942,82.873,65.933,17.101,0.0,1.33,0.338,-0.673,-1.01,0
75.121,2.844,120.629,2351.725,30.61,45.371,80.91,3.0,-0.304,4.242,3.875,-0.607,0
94.781,3.099,89.875,943.406,70.27,57.041,34.654,3.0,1.277,-4.539,-0.946,0.593,0
75.942,5.279,86.108,1183.804,97.179,56.244,6.087,4.0,2.258,-3.552,-0.184,-1.24,0
49.643,4.987,87.464,741.492,78.977,68.815,68.211,-0.0,0.847,-1.476,-6.667,1.823,1
30.934,0.571,75.835,770.231,76.807,67.419,52.123,4.0,2.575,-2.627,-7.578,-1.643,1
61.045,6.287,113.919,1844.6,79.55,88.796,4.195,5.0,-3.44,3.306,3.906,1.081,1
80.175,0.753,98.204,1406.002,66.045,87.499,23.045,2.0,3.762,-3.035,-3.659,2.164,0
87.079,3.583,88.256,1879.807,80.969,23.66,47.896,4.0,-0.791,1.117,5.751,1.232,0
85.968,5.27,124.975,1817.95,31.343,35.416,99.219,5.0,0.933,-0.592,3.084,-1.032,0
23.243,4.714,89.964,1487.867,51.806,67.799,28.766,11.0,-3.757,3.942,0.492,0.177,0
54.949,2.584,92.419,1065.598,57.013,79.942,37.438,5.0,1.023,-1.831,-4.233,1.408,0
105.345,2.673,97.309,985.198,42.132,30.662,35.391,4.0,-3.596,-0.342,3.721,0.378,0
126.814,3.673,82.181,1357.503,98.546,23.596,31.886,3.0,0.743,-5.15,6.115,-0.536,0
61.48,0.284,74.754,1736.431,99.123,43.922,69.861,3.0,0.043,0.838,1.173,-0.357,1
49.664,6.099,100.642,1481.545,71.795,23.667,2.648,11.0,-2.204,1.21,6.076,0.398,0
73.451,3.763,104.079,1472.302,53.471,56.765,83.264,1.0,0.162,0.314,-1.106,0.232,0
97.868,4.007,82.964,1562.716,66.569,68.969,106.635,5.0,-1.953,-1.885,1.553,0.145,0
99.411,2.481,90.047,1275.443,83.047,60.347,71.594,4.0,1.115,-5.12,0.868,0.503,1
88.55,1.99,88.19,1755.931,55.752,61.209,92.22,5.0,-0.515,-0.591,1.268,-0.473,0
74.309,4.178,80.325,2133.581,87.532,21.645,67.395,8.0,-1.3,1.268,7.242,0.085,0
88.897,5.839,107.403,2358.801,90.088,67.851,65.513,5.0,-0.987,0.758,6.569,-1.917,1
91.682,4.472,87.004,1707.493,100.0,22.866,25.581,6.0,4.353,-5.739,5.431,-2.201,0
76.047,4.062,97.626,1289.633,72.851,47.612,27.062,6.0,0.026,-1.875,2.023,-1.668,0
52.516,2.678,98.761,1347.18,71.146,61.488,19.025,9.0,-0.11,-1.059,0.941,0.093,0
85.413,5.317,141.242,2338.282,44.011,47.768,38.787,-0.0,-1.396,5.681,6.122,0.061,0
56.584,3.755,99.474,2471.469,30.737,34.699,95.66,3.0,-0.171,6.207,2.321,0.805,0
62.477,6.712,86.632,1694.239,86.352,71.98,38.165,2.0,-1.171,2.002,0.452,0.247,1
58.503,1.644,109.858,1203.568,67.259,69.481,59.642,7.0,0.36,-2.56,-0.837,0.731,0
77.571,4.356,82.883,1939.711,99.468,46.603,67.809,2.0,-0.366,0.836,3.409,1.151,1
98.95,2.645,75.483,1147.953,100.0,80.389,53.102,5.0,6.644,-11.572,-2.261,0.018,0
81.381,3.218,119.326,1757.984,63.914,98.72,31.983,2.0,1.599,-0.982,-0.59,2.777,0
50.38,4.498,117.433,927.098,54.372,76.073,31.245,7.0,-1.397,-1.103,-1.472,0.619,0
76.701,7.202,96.397,1978.114,49.754,49.317,70.0,1.0,-1.862,4.17,2.352,-0.159,0
83.657,1.881,93.25,1625.476,71.129,53.097,98.522,1.0,0.65,-0.909,0.062,-0.889,0
69.515,3.769,93.343,617.543,59.016,74.006,13.98,7.0,-1.121,-3.6,-2.088,0.978,0
85.76,3.197,121.01,1505.355,60.988,45.404,51.604,1.0,3.072,-1.853,0.288,0.277,0
58.462,5.729,111.694,2037.185,31.088,51.978,109.575,1.0,0.694,3.9,-1.157,-1.34,1
21.452,5.322,91.182,1283.847,52.389,70.114,15.229,10.0,-2.364,2.827,-1.392,-1.059,0
30.656,6.287,81.553,1035.674,50.581,19.112,60.999,0.0,0.619,6.738,-7.618,0.294,1
34.473,3.701,62.144,14.861,95.01,53.122,56.797,2.0,1.68,-4.658,-9.572,-0.107,1
91.973,4.778,77.935,1532.407,100.0,22.018,1.0,5.0,1.239,-2.195,5.794,-0.242,0
73.306,4.363,93.004,981.057,70.14,61.396,85.055,2.0,0.199,-2.407,-3.094,0.781,1
81.34,6.72,92.478,1071.132,100.0,20.805,1.0,12.0,0.91,-6.11,7.698,-1.306,0
62.128,5.56,101.317,1050.792,92.643,64.535,8.601,4.0,2.739,-3.935,-1.616,0.303,0
75.19,3.085,104.941,1747.785,63.442,98.963,23.667,0.0,-0.252,2.005,-1.367,0.624,1
72.233,3.105,91.237,1603.198,76.638,17.598,58.069,2.0,2.17,-0.428,1.717,-0.712,1
90.228,1.449,90.326,1242.021,74.875,62.051,96.497,2.0,3.505,-5.361,-3.041,0.705,0
99.321,4.016,80.822,894.368,92.144,40.556,1.0,5.0,0.789,-5.026,2.585,-0.097,0
48.065,2.918,115.29,2030.182,70.968,26.015,53.336,7.0,-0.905,3.197,5.659,0.508,0
87.514,4.274,93.893,1288.821,32.611,46.597,79.004,2.0,-1.692,0.736,-0.25,-0.109,1
79.297,4.645,97.641,1787.264,59.422,41.27,95.138,1.0,0.329,1.196,0.915,1.319,0
88.414,4.816,113.505,2005.599,58.2,52.75,59.148,0.0,-1.443,3.303,3.748,0.681,0
83.202,1.187,136.814,1954.298,64.31,32.596,60.436,0.0,-0.919,4.405,4.466,-1.007,0
88.48,5.78,108.82,989.255,49.596,43.461,40.964,2.0,-0.743,-1.166,0.365,-0.287,0
86.817,1.056,133.414,1901.272,51.684,38.755,40.074,0.0,0.85,1.909,3.925,-1.785,0
96.755,5.711,95.08,1608.671,73.271,29.859,68.061,4.0,-0.223,-1.546,4.478,-1.005,0
103.367,4.339,112.8,1805.149,55.01,72.962,66.975,1.0,3.569,-2.723,-0.429,0.601,1
82.333,5.804,94.73,1882.911,81.129,48.955,46.481,0.0,-0.493,2.903,2.238,0.595,1
76.502,4.725,102.224,1815.834,62.811,59.272,83.784,1.0,-1.503,2.537,1.31,0.972,0
65.924,3.7,96.737,2036.869,41.957,29.677,110.477,1.0,0.537,3.421,0.712,0.665,0
71.424,3.366,101.833,1807.727,82.2,70.432,32.561,3.0,-0.142,0.917,1.896,0.54,1
72.32,4.512,104.92,1623.706,81.913,45.406,62.042,0.0,0.489,2.661,-0.383,0.665,0
91.916,3.359,80.371,1834.366,83.934,34.372,90.778,0.0,1.646,-0.669,1.58,0.43,1
104.008,3.014,73.743,1861.796,94.253,0.0,31.678,8.0,-0.749,-1.676,10.049,0.578,0
111.192,5.902,79.421,1500.345,76.133,25.083,109.318,0.0,2.815,-2.804,-0.268,-0.183,1
90.816,5.021,119.547,1493.855,75.019,55.763,67.812,0.0,1.662,-1.745,0.592,1.147,0
93.503,3.276,71.152,1935.556,95.602,34.044,95.065,0.0,2.67,0.329,-0.062,-0.798,1
36.207,3.839,90.171,1195.835,71.671,100.0,79.502,4.0,3.051,-3.112,-9.251,-0.687,0
107.625,6.227,90.763,1720.394,55.731,31.9,107.156,0.0,-1.629,2.26,2.077,-0.224,1
96.306,3.161,117.946,1562.502,68.595,46.942,57.238,0.0,2.069,-1.932,1.673,0.937,0
42.054,3.767,60.406,690.157,49.19,70.259,23.317,3.0,3.194,-1.98,-9.671,-0.662,1
96.787,3.841,124.286,1575.042,54.935,54.734,68.25,3.0,1.45,-2.374,1.988,-1.146,0
80.525,5.866,92.301,502.161,83.845,83.494,1.0,4.0,2.868,-7.186,-4.404,1.709,0
87.668,8.091,119.808,1533.185,84.169,46.304,86.902,0.0,-0.11,0.542,1.335,-2.619,0
71.128,4.213,111.571,1643.64,54.944,41.094,49.79,-0.0,4.791,-0.589,-1.962,-0.179,0
